2018-05-03 14:05:50,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 13:52:34,"b'@chipgaines #takeaknee is a conundrum.  @TimTebow was persecuted for doing it, and so was @Kaepernick7 Both of them\xe2\x80\xa6 https://t.co/ZP4KZw6FEp'"
2018-05-03 13:39:49,"b""RT @Laura_Rachelle_: There's a right side &amp; a wrong side of history. These people took a knee for the right side. We are being called to do\xe2\x80\xa6"""
2018-05-03 13:26:28,"b'Reverend Billy and The Stop Shopping Choir #TakeAKnee at Trump Tower, NYC \xe2\x80\x93 September 28, ...\xe2\x80\xa6 https://t.co/EyTRLMkzXT'"
2018-05-03 13:22:04,b'Now THAT is something for which we all can #TakeAKnee!\n\n#NationalDayOfPrayer https://t.co/wqEJWP2xIZ'
2018-05-03 13:18:23,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 12:43:42,b'RT @JimmyJamesJesse: 1 #ThursdayThoughts #CohenForStormyDaniels #RudyGiuliani I have a very important message for #Democrats everywhere.Thi\xe2\x80\xa6'
2018-05-03 12:42:29,"b'Mike Pence, \n\nHow Christian of you-Not!\nYou support, applaud, Protect &amp; Honor\n* Roy Moore - Racist; Child Sexual Pr\xe2\x80\xa6 https://t.co/oNmPv6h8rn'"
2018-05-03 12:20:43,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 12:10:38,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 12:01:17,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 11:42:38,b'It is hypocrisy squared to attack #TakeAKnee and #BLM for allegedly being disrespectful to our military &amp; police an\xe2\x80\xa6 https://t.co/6oxvKvJfCP'
2018-05-03 11:41:56,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 11:41:26,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 11:41:12,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 11:31:50,"b'RT @HobackSara: This is a travesty. Until the disparity in our criminal justice system is fixed, this will never truly be the land of the f\xe2\x80\xa6'"
2018-05-03 11:30:21,"b""RT @88pbwriter: @KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free speech + b\xe2\x80\xa6"""
2018-05-03 11:27:09,"b'RT @HobackSara: This is a travesty. Until the disparity in our criminal justice system is fixed, this will never truly be the land of the f\xe2\x80\xa6'"
2018-05-03 11:22:16,b'He will one day be recognised as one of the foremost civil rights heroes of this age.  His sacrifice is inspiring.\xe2\x80\xa6 https://t.co/mEqKpFoBlp'
2018-05-03 11:21:29,"b'RT @HobackSara: This is a travesty. Until the disparity in our criminal justice system is fixed, this will never truly be the land of the f\xe2\x80\xa6'"
2018-05-03 10:57:21,"b""If the @NFL doesn't want #MeToo to do to attendance what #TakeAKnee did, they will punish Washington Redskins owner\xe2\x80\xa6 https://t.co/Wea09j3weV"""
2018-05-03 10:53:54,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 10:53:52,"b'RT @lalaboo62: @nowthisnews It looked to me like they recognized his name from his wallet, then suddenly became concerned about his well-be\xe2\x80\xa6'"
2018-05-03 10:41:21,b'1 #ThursdayThoughts #CohenForStormyDaniels #RudyGiuliani I have a very important message for #Democrats everywhere.\xe2\x80\xa6 https://t.co/CikJ0z0FXg'
2018-05-03 09:46:10,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 07:05:26,b'Sadly....Sounds pretty American to me \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #TakeAKnee https://t.co/Bzcc5AOMQl'
2018-05-03 05:28:13,"b""@KwikWarren Agree! It's unbelievable what the #NFL has done to Reid and Kaep, 2 decent players. So much for free sp\xe2\x80\xa6 https://t.co/TbwXi7ktVL"""
2018-05-03 05:06:43,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 05:03:26,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 05:02:53,"b'Again, what a tremendous blessing to be found on the right side of history. We make history. We lead history. Now w\xe2\x80\xa6 https://t.co/qVVaaVu9Hm'"
2018-05-03 04:47:51,b'RT @MAGr8A_: #TheDemocrats vs President Trump: #Recount: FAIL! #Antifa: FAIL! #Resist: FAIL! #TakeAKnee: FAIL! #RaceWar: FAIL! #Impeach: FA\xe2\x80\xa6'
2018-05-03 04:44:54,"b'RT @FukPOTUS45: WHY I KNEEL ORDER HERE&gt;&gt; https://t.co/RZNV2TxWvG &lt;&lt; -It has never been about disrespecting the country, flag and military p\xe2\x80\xa6'"
2018-05-03 04:43:03,b'RT @MAGr8A_: #TheDemocrats vs President Trump: #Recount: FAIL! #Antifa: FAIL! #Resist: FAIL! #TakeAKnee: FAIL! #RaceWar: FAIL! #Impeach: FA\xe2\x80\xa6'
